batch_id,test_date,drug_id,drug_name,supplier_id,supplier_name,purity_pct,contamination_ppm,dissolution_min,moisture_pct,sterility_pass,overall_pass,quality_trend,iso_prediction,iso_score,is_iso_anomaly,is_spc_anomaly,num_violations,violated_metrics,is_anomaly
BAT01706,2023-07-25,DRG013,Omeprazole,SUP020,Teva API Israel,93.02,3.75,31.4,1.84,True,False,stable,1,0.1333802628524811,False,False,0.0,,False
BAT00104,2023-07-25,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,87.83,6.33,35.1,1.56,True,False,stable,1,0.12226982316324053,False,True,1.0,contamination_ppm_high,True
BAT00124,2023-07-26,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,88.58,5.88,37.1,1.9,True,False,stable,1,0.11953620403799853,False,False,0.0,,False
BAT01154,2023-07-27,DRG009,Azithromycin,SUP010,Novartis API GmbH,97.15,1.53,29.1,1.35,True,True,stable,1,0.08240820795351778,False,False,0.0,,False
BAT00783,2023-07-29,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,82.74,8.42,39.2,1.85,True,False,stable,1,0.10390261976078452,False,False,0.0,,False
BAT01800,2023-07-30,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,80.0,10.7,45.6,3.3,True,False,declining,-1,-0.07367329582052351,True,,,,False
BAT01180,2023-07-30,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,97.23,1.08,34.8,1.76,True,True,stable,1,0.06360727879236516,False,False,0.0,,False
BAT01550,2023-07-31,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,97.59,1.21,30.3,1.31,True,True,stable,1,0.0766168268066661,False,False,0.0,,False
BAT00466,2023-08-02,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,80.0,11.42,45.4,2.83,True,False,declining,-1,-0.023041372357276324,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT00033,2023-08-02,DRG002,Amlodipine Besylate,SUP001,Aurobindo API Ltd,87.64,6.64,34.2,1.77,True,False,stable,1,0.10991887729658512,False,True,1.0,contamination_ppm_high,True
BAT00528,2023-08-03,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,92.22,3.31,36.7,2.24,True,False,stable,1,0.05604786406460183,False,True,1.0,moisture_pct_high,True
BAT00819,2023-08-03,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,14.07,50.6,3.55,True,False,declining,-1,-0.15972943830960262,True,True,3.0,contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT00034,2023-08-04,DRG002,Amlodipine Besylate,SUP001,Aurobindo API Ltd,88.14,6.92,34.7,1.71,True,False,stable,1,0.10883174645873889,False,True,1.0,contamination_ppm_high,True
BAT00529,2023-08-05,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,92.19,3.27,30.9,1.37,True,False,stable,1,0.11808262210815074,False,False,0.0,,False
BAT01248,2023-08-07,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,95.73,1.71,29.6,1.87,True,True,stable,1,0.09205771373952087,False,True,1.0,moisture_pct_high,True
BAT01925,2023-08-07,DRG006,Ibuprofen,SUP025,Lupin API Division,88.42,5.58,34.8,1.66,True,False,stable,1,0.13948554445324685,False,False,0.0,,False
BAT00610,2023-08-08,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,92.04,3.32,32.7,1.19,True,False,stable,1,0.0952401672303449,False,False,0.0,,False
BAT00035,2023-08-10,DRG002,Amlodipine Besylate,SUP001,Aurobindo API Ltd,86.64,5.75,32.6,1.75,True,False,stable,1,0.11837070991669213,False,False,0.0,,False
BAT00836,2023-08-10,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,80.0,14.08,44.9,2.66,True,False,declining,-1,-0.08568522227834474,True,True,1.0,contamination_ppm_high,True
BAT00796,2023-08-11,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,83.3,8.44,37.6,1.9,True,False,stable,1,0.11427312363520142,False,False,0.0,,False
BAT00246,2023-08-12,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,88.63,4.89,34.3,1.94,True,False,stable,1,0.12712128879658852,False,False,0.0,,False
BAT00611,2023-08-12,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,90.98,3.53,35.7,1.48,True,False,stable,1,0.12297218981790536,False,True,1.0,purity_pct_low,True
BAT01530,2023-08-12,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,97.88,1.17,28.9,2.01,True,True,stable,1,0.02836443886183404,False,False,0.0,,False
BAT00981,2023-08-13,DRG013,Omeprazole,SUP008,CSPC Pharma Intermediates,84.29,8.24,40.3,1.45,True,False,stable,1,0.06567932510584723,False,False,0.0,,False
BAT01811,2023-08-13,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,95.13,1.61,33.3,1.78,True,True,stable,1,0.10097310791252767,False,False,0.0,,False
BAT00180,2023-08-13,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,89.84,4.66,39.5,1.82,True,False,stable,1,0.09136080685700032,False,False,0.0,,False
BAT01790,2023-08-13,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,80.05,11.31,46.2,3.02,True,False,declining,-1,-0.04950231339555722,True,,,,False
BAT01940,2023-08-13,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,89.6,5.13,37.0,1.64,True,False,stable,1,0.12985055348322733,False,False,0.0,,False
BAT01181,2023-08-14,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,96.27,1.71,25.8,1.67,True,True,stable,1,0.03409164771406359,False,False,0.0,,False
BAT01801,2023-08-18,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,80.64,11.12,44.7,3.21,True,False,declining,-1,-0.07994445531379724,True,,,,False
BAT00622,2023-08-18,DRG016,Escitalopram Oxalate,SUP005,Divi's Laboratories API,92.61,3.89,31.2,1.42,True,False,stable,1,0.13408800704367962,False,False,0.0,,False
BAT00088,2023-08-18,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,88.41,6.34,39.6,1.91,True,False,stable,1,0.07994000692032904,False,True,1.0,contamination_ppm_high,True
BAT01026,2023-08-18,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,81.84,9.04,31.3,1.89,True,False,stable,1,0.04241119048907194,False,False,0.0,,False
BAT00884,2023-08-19,DRG001,Lisinopril,SUP008,CSPC Pharma Intermediates,83.97,8.37,34.6,2.09,True,False,stable,1,0.10819041699066861,False,False,0.0,,False
BAT00300,2023-08-19,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.86,5.04,33.1,1.73,True,False,stable,1,0.14454091628278015,False,False,0.0,,False
BAT01647,2023-08-19,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,92.8,3.49,30.8,1.25,True,False,stable,1,0.10687297698348741,False,False,0.0,,False
BAT01080,2023-08-19,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,81.03,9.56,38.9,1.71,True,False,stable,1,0.04738678780524136,False,False,0.0,,False
BAT01628,2023-08-19,DRG001,Lisinopril,SUP020,Teva API Israel,91.71,3.31,37.1,1.85,True,False,stable,1,0.10062768968203462,False,False,0.0,,False
BAT01881,2023-08-19,DRG001,Lisinopril,SUP025,Lupin API Division,88.57,5.5,38.4,1.18,True,False,stable,1,0.05977403523825264,False,False,0.0,,False
BAT00761,2023-08-20,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,83.58,8.74,39.6,1.96,True,False,stable,1,0.10493453290088328,False,False,0.0,,False
BAT01155,2023-08-21,DRG009,Azithromycin,SUP010,Novartis API GmbH,97.07,1.37,28.9,1.48,True,True,stable,1,0.08910378637092281,False,False,0.0,,False
BAT01428,2023-08-21,DRG006,Ibuprofen,SUP015,Polpharma API Poland,91.84,4.06,40.5,1.42,True,False,stable,1,0.05587662601788573,False,True,1.0,dissolution_min_high,True
BAT00211,2023-08-21,DRG008,Amoxicillin Trihydrate,SUP002,Cipla Chemical Works,90.39,4.8,32.9,1.84,True,False,stable,1,0.13894659291965528,False,False,0.0,,False
BAT00181,2023-08-21,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,91.24,4.93,34.3,1.76,True,False,stable,1,0.14282910101362356,False,False,0.0,,False
BAT01791,2023-08-22,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,80.0,10.95,45.1,2.93,False,False,declining,-1,-0.02734051389275749,True,,,,False
BAT01774,2023-08-22,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,86.14,6.68,38.6,1.96,True,False,stable,1,0.08572815550756502,False,False,0.0,,False
BAT01004,2023-08-22,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,84.17,8.08,35.7,2.09,True,False,stable,1,0.10738826189693657,False,False,0.0,,False
BAT01064,2023-08-22,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,80.24,9.44,33.6,1.84,True,False,stable,1,0.03083683914051416,False,False,0.0,,False
BAT01582,2023-08-23,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,97.42,1.55,30.7,0.81,True,True,stable,1,0.0010934512781434202,False,False,0.0,,False
BAT01950,2023-08-23,DRG013,Omeprazole,SUP025,Lupin API Division,89.39,6.01,39.4,1.44,True,False,stable,1,0.06792731817471759,False,True,1.0,contamination_ppm_high,True
BAT00612,2023-08-25,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,93.08,3.8,35.5,1.7,True,False,stable,1,0.13231811691521722,False,False,0.0,,False
BAT00942,2023-08-26,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,84.68,7.43,34.5,1.53,True,False,stable,1,0.09250005373761411,False,False,0.0,,False
BAT00017,2023-08-26,DRG001,Lisinopril,SUP001,Aurobindo API Ltd,88.46,5.31,35.3,1.48,False,False,stable,1,0.13135167626730365,False,False,0.0,,False
BAT01402,2023-08-27,DRG004,Metformin HCl,SUP015,Polpharma API Poland,92.47,4.11,31.8,1.96,True,False,stable,1,0.12554681284594255,False,False,0.0,,False
BAT00403,2023-08-28,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,90.92,4.38,36.8,1.78,True,False,stable,1,0.1339708607905883,False,False,0.0,,False
BAT01027,2023-08-28,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,81.7,9.1,42.2,1.73,True,False,stable,1,0.037594713093540455,False,False,0.0,,False
BAT01337,2023-08-28,DRG008,Amoxicillin Trihydrate,SUP014,Euroapi France,93.73,3.5,28.6,1.46,True,False,stable,1,0.10721761984368966,False,False,0.0,,False
BAT01287,2023-08-29,DRG012,Montelukast Sodium,SUP013,Lonza Pharma Ingredients,97.69,1.08,33.4,1.33,True,True,stable,1,0.06915986925162904,False,False,0.0,,False
BAT01448,2023-08-30,DRG010,Ciprofloxacin HCl,SUP015,Polpharma API Poland,91.61,4.6,32.2,1.73,True,False,stable,1,0.1461001776290327,False,False,0.0,,False
BAT01352,2023-08-30,DRG013,Omeprazole,SUP014,Euroapi France,93.84,3.16,33.8,1.71,True,False,stable,1,0.13512798042039992,False,False,0.0,,False
BAT00277,2023-08-30,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,89.35,5.04,30.8,2.17,True,False,stable,1,0.09084393893767312,False,True,1.0,moisture_pct_high,True
BAT01583,2023-08-30,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,97.69,1.39,32.6,1.83,True,True,stable,1,0.07903729494689743,False,False,0.0,,False
BAT01403,2023-08-31,DRG004,Metformin HCl,SUP015,Polpharma API Poland,90.86,4.2,30.2,1.1,True,False,stable,1,0.06502100658861526,False,False,0.0,,False
BAT01812,2023-08-31,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,94.89,1.87,26.0,1.33,True,False,stable,1,0.01674091407902456,False,False,0.0,,False
BAT00530,2023-09-01,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,93.45,3.8,35.3,1.58,True,False,stable,1,0.13193002435793705,False,False,0.0,,False
BAT00514,2023-09-01,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,92.14,4.06,32.7,1.42,True,False,stable,1,0.13466467209925886,False,True,1.0,contamination_ppm_high,True
BAT01156,2023-09-01,DRG009,Azithromycin,SUP010,Novartis API GmbH,96.6,1.41,31.7,1.48,True,True,stable,1,0.1039168625561181,False,False,0.0,,False
BAT01429,2023-09-02,DRG006,Ibuprofen,SUP015,Polpharma API Poland,92.02,4.34,36.7,2.02,True,False,stable,1,0.10925734355332511,False,False,0.0,,False
BAT00710,2023-09-02,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,83.74,8.81,39.2,1.68,True,False,stable,1,0.08892664018392549,False,False,0.0,,False
BAT00674,2023-09-03,DRG003,Atorvastatin Calcium,SUP006,Zhejiang Pharma Chemical,83.07,8.5,33.9,1.27,True,False,stable,1,0.05942830203590005,False,False,0.0,,False
BAT01081,2023-09-03,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,80.0,9.34,33.9,1.94,True,False,stable,1,0.03457771118596531,False,False,0.0,,False
BAT01028,2023-09-04,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,81.96,9.19,41.5,1.8,True,False,stable,1,0.05229005341031684,False,False,0.0,,False
BAT00784,2023-09-05,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,81.86,8.51,38.9,2.16,True,False,stable,1,0.07934786404552541,False,False,0.0,,False
BAT01157,2023-09-05,DRG009,Azithromycin,SUP010,Novartis API GmbH,97.21,1.58,32.4,1.15,True,True,stable,1,0.06547731905470572,False,False,0.0,,False
BAT00564,2023-09-06,DRG011,Salbutamol Sulfate,SUP005,Divi's Laboratories API,92.7,3.51,30.7,1.8,True,False,stable,1,0.1343510873703157,False,False,0.0,,False
BAT00869,2023-09-07,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,14.03,48.9,2.95,True,False,declining,-1,-0.10434127830368856,True,True,3.0,contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01353,2023-09-08,DRG013,Omeprazole,SUP014,Euroapi France,94.12,3.18,29.8,1.83,True,False,stable,1,0.11182442957630806,False,False,0.0,,False
BAT01005,2023-09-08,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,82.87,8.08,34.6,1.68,True,False,stable,1,0.10042269419652483,False,False,0.0,,False
BAT00643,2023-09-08,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,92.96,3.3,40.6,1.36,True,False,stable,1,0.03619141223713007,False,True,1.0,dissolution_min_high,True
BAT01584,2023-09-08,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,97.69,1.6,26.5,1.66,True,True,stable,1,0.030585952654076487,False,False,0.0,,False
BAT00265,2023-09-09,DRG014,Pantoprazole Sodium,SUP002,Cipla Chemical Works,90.25,4.94,38.7,2.02,True,False,stable,1,0.09749378925703939,False,False,0.0,,False
BAT00247,2023-09-10,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,90.11,4.42,41.3,1.95,True,False,stable,1,0.04939367914621623,False,True,1.0,dissolution_min_high,True
BAT00762,2023-09-10,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,83.44,8.3,36.1,2.03,True,False,stable,1,0.11635603361939839,False,False,0.0,,False
BAT00837,2023-09-11,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,80.0,13.87,48.5,3.09,True,False,declining,-1,-0.10388308972848581,True,True,3.0,contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01828,2023-09-11,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,94.38,2.12,31.1,1.75,True,False,stable,1,0.10806898831447526,False,False,0.0,,False
BAT01221,2023-09-12,DRG006,Ibuprofen,SUP011,BASF Pharma Solutions,96.48,1.81,32.3,1.58,True,True,stable,1,0.11003066916808052,False,False,0.0,,False
BAT00301,2023-09-13,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,91.08,4.55,29.4,1.53,True,False,stable,1,0.12022364750903303,False,False,0.0,,False
BAT00870,2023-09-13,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,13.74,50.8,3.28,True,False,declining,-1,-0.13489628052300384,True,True,3.0,contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT00820,2023-09-14,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,14.48,49.9,3.22,True,False,declining,-1,-0.14315400247586196,True,True,3.0,contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01813,2023-09-15,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,95.4,1.64,37.3,1.48,True,True,stable,1,0.05472628077731018,False,False,0.0,,False
BAT01951,2023-09-15,DRG013,Omeprazole,SUP025,Lupin API Division,89.41,5.65,33.8,1.53,True,False,stable,1,0.13205953865285774,False,False,0.0,,False
BAT01370,2023-09-16,DRG001,Lisinopril,SUP015,Polpharma API Poland,90.56,3.77,36.0,1.44,True,False,stable,1,0.12294535221014985,False,False,0.0,,False
BAT01198,2023-09-16,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,98.21,1.18,32.2,1.95,True,True,stable,1,0.052002250134604466,False,False,0.0,,False
BAT00067,2023-09-17,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,89.23,6.05,37.4,1.48,True,False,stable,1,0.09880209174646543,False,False,0.0,,False
BAT01723,2023-09-17,DRG018,Cetirizine HCl,SUP020,Teva API Israel,92.87,3.14,35.3,1.14,True,False,stable,1,0.07961902456609526,False,False,0.0,,False
BAT01857,2023-09-17,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,94.59,1.96,29.6,1.92,True,False,stable,1,0.08122347072885899,False,False,0.0,,False
BAT01477,2023-09-18,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,91.68,4.21,38.1,1.38,True,False,stable,1,0.09949438225385504,False,True,1.0,dissolution_min_high,True
BAT00377,2023-09-18,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,92.54,4.19,27.5,1.48,True,False,stable,1,0.0762224080676181,False,False,0.0,,False
BAT01775,2023-09-18,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,86.44,6.65,36.4,1.76,True,False,stable,1,0.10078885596487647,False,False,0.0,,False
BAT00018,2023-09-19,DRG001,Lisinopril,SUP001,Aurobindo API Ltd,87.8,6.52,37.4,1.48,True,False,stable,1,0.09683366338679517,False,True,1.0,contamination_ppm_high,True
BAT01968,2023-09-19,DRG018,Cetirizine HCl,SUP025,Lupin API Division,88.26,5.36,34.5,1.35,True,False,stable,1,0.11308689446911147,False,False,0.0,,False
BAT01222,2023-09-20,DRG006,Ibuprofen,SUP011,BASF Pharma Solutions,96.47,1.71,33.8,2.09,True,True,stable,1,0.055106732876597175,False,True,1.0,moisture_pct_high,True
BAT00907,2023-09-20,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,84.4,8.26,41.9,2.0,True,False,stable,1,0.058940812938792664,False,True,1.0,dissolution_min_high,True
BAT00742,2023-09-21,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,82.11,8.21,35.6,1.72,True,False,stable,1,0.09484863211237005,False,False,0.0,,False
BAT00498,2023-09-22,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,80.0,11.51,47.0,3.26,True,False,declining,-1,-0.08461467098450803,True,True,4.0,purity_pct_low|contamination_ppm_high|dissolution_min_high|moisture_pct_high,True
BAT01135,2023-09-22,DRG005,Glimepiride,SUP010,Novartis API GmbH,96.0,1.74,29.1,1.16,True,True,stable,1,0.05689825308624197,False,False,0.0,,False
BAT00404,2023-09-22,DRG015,Sertraline HCl,SUP003,Dr Reddy's API Division,91.15,4.39,32.3,0.94,True,False,stable,1,0.056272806628708205,False,False,0.0,,False
BAT00515,2023-09-23,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,92.16,3.54,35.5,1.85,True,False,stable,1,0.12790019015560522,False,False,0.0,,False
BAT00036,2023-09-24,DRG002,Amlodipine Besylate,SUP001,Aurobindo API Ltd,86.95,5.95,33.5,1.43,True,False,stable,1,0.11321378296376938,False,False,0.0,,False
BAT00355,2023-09-25,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,91.06,4.01,31.1,1.95,True,False,stable,1,0.12348937336941146,False,False,0.0,,False
BAT00871,2023-09-25,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,14.68,46.6,2.87,True,False,declining,-1,-0.09542320707546059,True,True,2.0,contamination_ppm_high|moisture_pct_high,True
BAT01735,2023-09-25,DRG006,Ibuprofen,SUP021,Aspen Pharmacare API,86.67,6.38,33.9,2.27,True,False,stable,1,0.06861766924563711,False,True,1.0,moisture_pct_high,True
BAT00644,2023-09-26,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,91.69,3.6,30.3,2.0,True,False,stable,1,0.10976146618989979,False,False,0.0,,False
BAT00645,2023-09-26,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,92.63,3.32,29.7,1.77,True,False,stable,1,0.12174980890784293,False,False,0.0,,False
BAT00943,2023-09-28,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,84.04,8.38,34.1,1.8,True,False,stable,1,0.11282417761048202,False,False,0.0,,False
BAT01082,2023-09-28,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,81.79,9.04,35.7,1.88,True,False,stable,1,0.07763420073314498,False,False,0.0,,False
BAT00623,2023-09-29,DRG016,Escitalopram Oxalate,SUP005,Divi's Laboratories API,93.12,3.67,32.9,1.6,True,False,stable,1,0.141428511248664,False,False,0.0,,False
BAT00587,2023-10-01,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,92.84,3.4,30.8,1.4,True,False,stable,1,0.12945312044770857,False,False,0.0,,False
BAT01354,2023-10-02,DRG013,Omeprazole,SUP014,Euroapi France,94.44,3.09,36.9,2.2,True,False,stable,1,0.05022689935493807,False,True,1.0,moisture_pct_high,True
BAT00743,2023-10-02,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,82.8,8.77,37.5,1.53,True,False,stable,1,0.08756420789895641,False,False,0.0,,False
BAT00068,2023-10-02,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,88.34,5.98,41.2,1.71,False,False,stable,1,0.05825775311447606,False,False,0.0,,False
BAT00797,2023-10-03,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,83.25,8.58,37.9,1.98,True,False,stable,1,0.10982837566442732,False,False,0.0,,False
BAT01585,2023-10-04,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,98.25,0.63,30.5,1.62,True,True,stable,1,0.023381301351181327,False,False,0.0,,False
BAT00316,2023-10-04,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,91.62,4.9,36.8,1.25,True,False,stable,1,0.09448230319259437,False,False,0.0,,False
BAT00744,2023-10-05,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,81.51,8.43,34.9,2.0,True,False,stable,1,0.09248337223924985,False,False,0.0,,False
BAT01969,2023-10-05,DRG018,Cetirizine HCl,SUP025,Lupin API Division,90.02,5.76,31.4,2.04,True,False,stable,1,0.10830242724695904,False,False,0.0,,False
BAT01430,2023-10-06,DRG006,Ibuprofen,SUP015,Polpharma API Poland,93.05,4.24,35.8,1.45,True,False,stable,1,0.12206547464483142,False,False,0.0,,False
BAT01478,2023-10-06,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,91.0,4.15,31.2,1.99,True,False,stable,1,0.1252969794585559,False,False,0.0,,False
